marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,16037786,R2411RLZ670V2D,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,Y,Amazon gift cards are the best!,My best friend is semi-disabled so shopping is very difficult for her.  The family gives her Amazon cards for every occasion &amp; she loves it.  That way she can shop to her heart's content.  Always a good choice.,2013,2013-01-19,Gift Card
US,48435814,R2QAPXNALIPHY6,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,NIce gift option.,Nice option to allow the recipient to make their own choice of a gift from a wide and varied selection of items.,2013,2013-01-19,Gift Card
US,34461810,RTOLW2TYFZEWB,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,love,"Always love giving/getting gift cards from amazon.  So many choices and departments to choose from, it's never a bad gift!!!  Thumbs up!",2013,2013-01-19,Gift Card
US,7351728,R3V6II725NQNV2,B007V6EVY2,910961751,Amazon Gift Card - Print - Happy Birthday (Presents),5,0,0,N,N,Gift Card,I like the option of creating the card on my own computer and also not having to order and wait for it to get to me before I send it.  I was sending other presents and I wanted to send it all at once.  This was perfect.,2013,2013-01-19,Gift Card
US,20012578,R3VW3VPK3L21XI,B00A4EK7BO,951922130,Amazon Gift Card - Print - Happy Holidays (Trees),4,0,0,N,Y,Great,"The receiver was a lil confused since it wasn't a plastic card, but a pretty Christmas card. It had to be explained to her.",2013,2013-01-19,Gift Card
US,11696506,R1S19COJ6591KE,B004LLILOG,302561511,Amazon eGift Card - Seasonal (Snowy Cityscape),5,0,0,N,Y,gift cards always work,gift cards are always nice for those hard to buy for have everything people you know. really can't go wrong.,2013,2013-01-19,Gift Card
US,28063053,RUN6ONF81TBWP,B004LLIKYC,654666675,Amazon eGift Card - Musical Snowmen,5,0,0,N,Y,Always a great gift!,"Quick, easy, and always a well received gift.  Perfect for those who are hard to buy for, let them choose what they want, when they want it!",2013,2013-01-19,Gift Card
US,44536100,R3PG0ZIX6B8X5Q,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,I love it,"the amazon email gift card is a very revolutionary way of giving my friends and family freedom to shop anything they wan on amazon, Amazon.com is the best.",2013,2013-01-19,Gift Card
US,37754338,R31KMMPHVAY4QN,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Fast and good,"fast and good, convenient and safe fast and good, convenient and safe fast and good, convenient and safe yes !",2013,2013-01-19,Gift Card
US,51112794,R137YBD68DQQMX,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),4,0,0,N,Y,Should print what is shown,"This card is a beautiful color which is why I chose it, but it prints in black and white. Quite a disappointment. Otherwise, the recipient was very happy with the gift certificate. I give the idea and convenience a 5 but the print job a 3.",2013,2013-01-19,Gift Card
US,27820952,R34JUIQUC1NMDI,B0062ONJ6U,462514089,Amazon eGift Card - Merry Christmas (Nativity Scene),5,0,0,N,Y,Great for Online Teachers,We used  this gift for my son's teachers who are online. Perfect fit! I had great feedback from each teacher.,2013,2013-01-19,Gift Card
US,45295841,R3W3NEOQI25TV5,BT00CTOZG0,600552264,Amazon.com $200 Gift Card in a Greeting Card (Amazon Surprise Box Design),5,0,0,N,Y,$200 gift card,"Hey, this is great.  I have already spent most of it with Amazon.  I recommend this to others.  Thanks for the gift.",2013,2013-01-19,Gift Card
US,46125434,RQHJIB0ZL73ZE,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,gift card,How do you review a gift card?  It was a Christmas gift for a teenage grandson and he was happy to be able to purchase what he wanted.,2013,2013-01-19,Gift Card
US,10202064,R9RGW5FT7A8Y3,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,My Great Amazon gift card,"I loved that my grandkids gave me this gift card and I was able to buy quite a bit of ebooks. I told them, no more gifts except amazon gift cards.<br />I loved my gift card so much, I also gave an amazon gift card to my grand daughter so she could purchase kindle ebooks and she also loved it.",2013,2013-01-19,Gift Card
US,17473916,RQCXIEZC5ASNK,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),1,0,0,N,Y,Had to cancel the card,It was given to 4 people--3 in the UK and 1 in Australia--they could redeem the gift card only in the US which is unfair!,2013,2013-01-19,Gift Card
US,26031509,R316AL3RYAU7QO,BT00DDC7CE,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Very Easy,This is a great option for a last minute gift or if you can't find a store that sells Amazon gift cards.,2013,2013-01-19,Gift Card
US,45365735,RV2YYCA1HHJRU,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),4,0,0,N,Y,Gift card,"Makes shopping for Christmas quick and easy, and sure to please the receipient.  I will be sure to use this again.",2013,2013-01-19,Gift Card
US,12430302,R24UH8NCKKWCTX,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,5,0,0,N,Y,She loved the added touch,Putting the picture on the gift card just made it that more personal and special. Great gift idea! Strongly recommend,2013,2013-01-19,Gift Card
US,22111965,RR4I9F7MCUZY6,B0062ONG9A,685499925,Amazon Gift Card - Print - Holiday Snow Globe,3,0,0,N,Y,Amazon Gift Card - Print - Holiday Snow Globe,"It may have been my color printer, although the other one I printed was fine - I thought the colors came out rather faint.  Otherwise I think it is a lovely concept.  Maybe you could enhance the colors?!",2013,2013-01-19,Gift Card
US,33327644,R15NKLQR41SC23,B00A42ZESC,413370029,Amazon eGift Card - Merry Christmas (Santa's Coat),5,0,0,N,Y,Thanks!!!,"Thanks!!! is cool, is a very nice product.<br /><br />I feel good with this item in amazon. It is very nice.",2013,2013-01-19,Gift Card
US,21661584,R2S9GMNFOXGG9V,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,"Great, Easy Gift.",The person I got this gift for loved it!  I personally would love to get an Amazon gift card for a gift.,2013,2013-01-19,Gift Card
US,37462836,RJXRV3EKOD07F,B0062ONKN2,986867139,Amazon Gift Card - Print - Merry Christmas (Santa Claus),5,0,0,N,Y,This was fun!,"I purchased Amazon Prime for my son for Christmas, purchased it on line, printed out this card and did all my shopping in my jammies! We had a terrific snow storm right before Christmas and this was my last purchase...it saved the day! So easy to do, and convenient!",2013,2013-01-19,Gift Card
US,7389442,R2FBVW0KQNY3RQ,B00A42ZFMM,2013033,Amazon Gift Card - Print - Merry Christmas (Santa's Coat),5,0,0,N,N,Easiest Secret Santa ever!,"Simple, it downloaded and printed as explained, no problems at all. Would definitely use Amazon again. Thanks for making my secret santa gift so easy - the recipient was thrilled!!",2013,2013-01-19,Gift Card
US,10240757,R4S9WI8K6WXT,B0062ONJZQ,78906245,Amazon eGift Card - Merry Christmas (Santa Claus),2,0,0,N,Y,Something went wrong,"This was a gift card for Christmas but it did not arrive. I had to chase it up after Christmas to have it re-sent. To be fair to Amazon, I can not be sure if it was your fault and when I discussed this on the 'phone with your service team it was immediately put right.",2013,2013-01-19,Gift Card
US,42264438,R3TXCEPKU1L24G,B00ACA3UMS,617532859,Amazon Gift Card - Print - Amazon Kindle (Holiday),5,0,0,N,Y,Just what I expected,"It's nice to have a hard copy, something to put under the tree and wrap. I liked the selections provided.",2013,2013-01-19,Gift Card
US,46676782,R2YWPWN2VR0QOT,B004KNWX26,318269935,Amazon Gift Card - Print - Merry Christmas (Shopping Snowman),5,0,0,N,Y,quick and easy,"you can't go wrong with a gift card, especially when you can print it last minute right at the house. Everyone loved the cute design too.",2013,2013-01-19,Gift Card
US,44652443,R1THUBMQ05UOYU,B004KNWX5S,3702913,Amazon Gift Card - Print - Musical Snowmen,5,0,0,N,Y,Great gift idea!,This makes a great gift since there are lots of choices for the recipient to make and they enjoy choosing their own gift.,2013,2013-01-19,Gift Card
US,19313291,R1IZBHIA0SXWUU,B007HR1J04,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),4,0,0,N,N,Convenient,"I was busy moving and had done nothing for gifts for Christmas. When I realized how late it was, I went on Amazon's web site and the gift was there the next day. My grand daughter loved it.",2013,2013-01-19,Gift Card
US,44567898,R8HK8S38R3VPP,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Why Not,"Why would you not love it. Solves so many problems in an instant.Sent to many of my friends,especially overseas. No packing or parcel worries.",2013,2013-01-19,Gift Card
US,30432338,R3SEO9711BD9BI,B005ISQ6ES,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Gift card purchase,There is a variety of card themes from which to choose and my gift card arrived at my destination the next morning.,2013,2013-01-19,Gift Card
US,37796611,R1T8SUVEX2VXE5,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,We bought it for our boss and it was a hit,Gift cards are great as you can not pick books for other people. It lets the person buy a book that they wanted to read but did not want to spend the money.,2013,2013-01-19,Gift Card
US,11472151,R7K9YUPTUB8CQ,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,Y,Gift Card,"The purchase, receipt, printout and cut-out phases of this product were all easy to use. What an absolute pleasure. Thanks",2013,2013-01-19,Gift Card
US,7341534,R25SVPPY05LW9N,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,N,I love it,Great variety of entire gift card selection and process was easily accessed and instant gift to recipient.  I highly recommend it.,2013,2013-01-19,Gift Card
US,27066320,R37SXVNGR1NZLX,B0062ONKN2,986867139,Amazon Gift Card - Print - Merry Christmas (Santa Claus),5,0,0,N,Y,Gift Card for Christmas,It was quick and easy to do.  I loved that I did not have to go out shopping or wait for delivery.,2013,2013-01-19,Gift Card
US,33602954,R3G3PBHIWD2I2R,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,3,0,0,N,Y,Gift cards by Amazon,"Gift cards are convenient and a good way to go. They are good for those, I don't have a clue type gifts...for friends and family that are at a distance especially if you aren't sure what to purchase. If you have their current email it's safer then cash and once delivered is usable right away.",2013,2013-01-19,Gift Card
US,7905718,RB1IZNXCNHESU,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),4,0,0,N,N,Very nice,I liked the picture on the card very much.  It even turned out nice on my black and white printer.,2013,2013-01-19,Gift Card
US,9820618,R2IB6U6PWIH7Y1,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Use of Gift Cards,"This was my 1st use of Gift Card.  I ha my trepidations.  Bu at the point of redeeming, your system worked almost flawless.  Thanks, Taefy",2013,2013-01-19,Gift Card
US,52586553,R3A0LEAPXPFCYT,B007V6ETDK,924812503,Amazon eGift Card - Happy Birthday (Presents),5,0,0,N,Y,receiver loved the gift card,The receiver loved the gift card. It was very convenient to sent to out of state relatives. A + store.,2013,2013-01-19,Gift Card
US,28882925,R1GQ22WBCR1XXZ,B005ISQ69I,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Gift Certificate,Great Idea from Amazon to be able to purchase any denomination gift card. There is also different designs tochose from.,2013,2013-01-19,Gift Card
US,30070968,R18KMMTY84XRQA,B004LLILOG,302561511,Amazon eGift Card - Seasonal (Snowy Cityscape),5,0,0,N,Y,snowy cityscape,I just moved to a city and this was perfect for me. The night sky brought in my love for the stars. Thank you.,2013,2013-01-19,Gift Card
US,50083767,R3GKPURXJICZCE,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Excelente!!!,"Excelente, me ayuda todos los años a aprovechar mis dolares, para mi particularmente es de gran ayuda, thanks!! :) _)",2013,2013-01-19,Gift Card
US,31185283,R2E1RW84243DN0,B00A4EK7BO,951922130,Amazon Gift Card - Print - Happy Holidays (Trees),5,0,0,N,Y,Quick and Easy!!!,"Needed a last minute gift card for someone across country and this gift card fit the bill perfectly...  easy to purchase, print and ship with the rest of the gifts... great option and a large selection for the person to chose from...",2013,2013-01-19,Gift Card
US,28278409,R6QD2YDTYQ5RY,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),4,0,0,N,Y,Amazon Gift Voucher,This voucher was for family living in USA.  It was released on the date I specified and arrived on time.<br />This is a very useful service.,2013,2013-01-19,Gift Card
US,42483631,R1BM72478IDS4W,B0062ONG9A,685499925,Amazon Gift Card - Print - Holiday Snow Globe,5,0,0,N,Y,Amazon gift card,The Amazon Gift card printed out nicely.  The receiver was excited to use the gift.  It was redeemed right away.,2013,2013-01-19,Gift Card
US,10649527,R1WR7D39AAP5BC,B0062ONJZQ,78906245,Amazon eGift Card - Merry Christmas (Santa Claus),5,0,0,N,Y,awesome gift,The gift card was for a family member in another state. She was so excited about it and will enjoy the Kindle purchases she is making for a long time to come. The on-line purchase and instant delivery was perfect.,2013,2013-01-19,Gift Card
US,44054613,RKT8BZQECIEHO,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,N,Amazon gift card,"This gift card is fantastic for anyone and any occasion. You can order and personalize a hard card , but I choose to order and print my own...so easy and quick, especially for last minute gifting.  Great for any recipient because they'll be able to find almost anything they want on Amazon.",2013,2013-01-19,Gift Card
US,47700562,R3W2HHRNZV6L2N,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),5,0,0,N,Y,was a gift for my mom,"the ease of buying this and the ease of the delivery(email) made this a good choice, my mom's birthday is close to christmas and she is getting hard to buy for so....",2013,2013-01-19,Gift Card
US,32592551,R328IGEZPBDVF6,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Hassle-free gift giving,"I like this product because it's easy to purchase, just go on line, select dollar value, and print! No malls, crowds, or hassle. I've started giving them because the receipent has a Kindle. This Christmas I started giving them if I wasn't sure what a teenager would like as a gift. I'd recommend to friends. Family is already using them as gifts.",2013,2013-01-19,Gift Card
US,46731557,R1ZC8705RHLD4J,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,gift cards,"hi,  it was easy to use as i am not very good with the computor<br />simple and it arrived very quick. jill",2013,2013-01-19,Gift Card
US,49277827,R2DMPX1VVNLMBM,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Superb and effective,"I have ordered a couple of these now, mostly for my brother who has really weird stuff on his wishlist...<br /><br />Anyhow, you get to schedule when the gift card should be emailed to the recipient and you can include a note and choose a perfect picture for the occasion. I will definitely utilize this again in the future! Probably for my brother.",2013,2013-01-19,Gift Card
US,18163480,R3UMHJM99HFM4F,B004KNWX1W,402648964,Amazon Gift Card - Print - Seasonal (Snowy Cityscape),5,0,0,N,Y,Why review a gift card?,"Everyone loves Gift Cards, especially from Amazon.  I ask for one every birthday and then have fun going through my wish list and getting books for my Kindle.",2013,2013-01-19,Gift Card
US,13420871,R8I774NN6KUCF,B004RD8XQE,534102885,Amazon eGift Card - Amazon Appstore,5,0,0,N,Y,Makes for an easy life,Gift cards are everywhere these days but few are as simple to use or as effective as the Amazon Gift Card. Anything from the AppStore to shoes is available. from the card. Just too easy!,2013,2013-01-19,Gift Card
US,52957002,R15EBUQ5ZI4557,B005ISQ5SA,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Nice!,This was for my 16 year old neice for Christmas. I didn't use the Christmas card because I had a gift card holder I wanted to use. The gift card was very cute.,2013,2013-01-19,Gift Card
US,28538667,R82FF2VSPNZTQ,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),5,0,0,N,Y,My grandson loved this gift!,"He said, &#34;The Amazon Gift card was great and I will use it on something Awesome!&#34;  He will lprobably use it on iTunes, I think.",2013,2013-01-19,Gift Card
US,49221001,R1T8VH51XU2C33,B004WKPVBC,879477749,Amazon eGift Card - Love,5,0,0,N,Y,Perfect gift,"What can I say about a gift card. It allows the receiver to chose their own gift. And since<br />Amazon sells practically everything, they have the widest choice of any store on<br />the web.",2013,2013-01-19,Gift Card
US,20833481,RO03SMVMXCON1,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,easy,quick & easy!!!!!!!!!!!  !!!!!! !!!!! !!!! !!!!!  !@!!! !!@1 !@3!  !!@22 @@ ewee5 RRtv Gtgtg gg vFrf btgbny ggg ghhg,2013,2013-01-19,Gift Card
US,13612710,R2NTNYFZAAWF02,B004LLIL5A,346014806,Amazon eGift Card - Celebrate,5,0,0,N,Y,Easy to send a gift card by email!,"This is a fast and easy way to send a gift - teachers, students, friends and relatives. Wish Mom used email!",2013,2013-01-19,Gift Card
US,15859578,R2PIY9DI2KJW1F,B004KNWX26,318269935,Amazon Gift Card - Print - Merry Christmas (Shopping Snowman),5,0,0,N,N,Easy,"It was a Very fast and easy to do process. Gift was appreciated, and redeemed just as smoothly. Would do it again.",2013,2013-01-19,Gift Card
US,41967576,R275NNBYI45JOH,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,5,0,0,N,Y,Unique Gift Card,Very easy to express yourself. A gift with an individual touch. Your friends and family will love your work of art.,2013,2013-01-19,Gift Card
US,16033545,R2K6QL57EJXY8W,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,Y,Printing Amazon Gift Cards from home is great!! I do it often and have never had any trouble with anything. Love it!,I Love Printing Amazon Gift Cards from home! Always perfect and the right Gift! I tell everone how easy it is to do.,2013,2013-01-19,Gift Card
US,7372077,R20I4CZ786OGJ7,B0062ONFT6,989477726,Amazon eGift Card - Holiday Snow Globe,5,0,0,N,N,Easy and appreciated gift,so nice to be able to easily send a loved one an enjoyable time out with family and friends. I will use this product again.,2013,2013-01-19,Gift Card
US,15411946,R3Q3MUE9N279NL,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,N,Very cute,"Snowmen are my favorites & this one was cute, creative & fun.  Just perfect as a gift for sharing the holidays. Love that these gift cards are so easy to create & you never have to worry your gift will be late.",2013,2013-01-19,Gift Card
US,27406054,R33QVNIOX0E740,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Giftcard,The giftcard was welcomed as  it allowed my son and his family to choose what they wanted instead of me having to make decisions for them.,2013,2013-01-19,Gift Card
US,36568600,R2NICD0S3BW6UX,B00A4EK7BO,951922130,Amazon Gift Card - Print - Happy Holidays (Trees),5,0,0,N,Y,Perfect gift,This made the gift easy and very seasonal.  Thank you for making it possible to get everything done at once.,2013,2013-01-19,Gift Card
US,11434645,R24CYWS2UX3R38,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),4,0,0,N,Y,Easy gift for a hard to buy for relative,"I could give  a gift card to a relative that he can use for many items, from many stores..  Thank you",2013,2013-01-19,Gift Card
US,32084695,R3HFI1ADFU8WH0,B004KNWWUY,121843673,Amazon Gift Card - Print - Amazon Books,5,0,0,N,Y,Loved that it was available immediately,This is a perfect idea for someone who does not have enough time to wait for the gift card to come in the mail. To print it out instantly is great! Way to go Amazon.  I love shopping with you!,2013,2013-01-19,Gift Card
US,26462464,R38W4S5PJJYL5O,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),5,0,0,N,Y,Gotta love Amazon!,"I do not like shopping in retail stores, so Amazon is perfect for me. I love the gift cards. I'm not great at picking out presents, so people can get what they want.",2013,2013-01-19,Gift Card
US,46915079,R1013IMDCNANFR,B004LLILPU,293886746,Amazon eGift Card - Happy Chanukah,5,0,0,N,Y,Amazon Gift Card,So convenient and NEVER expires.  For the &#34;hard-to-shop-for&#34; this provides the opportunity for them to find something THEY like and want.  This saves so much hassle and time.,2013,2013-01-19,Gift Card
US,19315646,R13QQKWCTGYEGF,B004KNWX26,318269935,Amazon Gift Card - Print - Merry Christmas (Shopping Snowman),5,0,0,N,Y,Great gift,Great gift!! Many designs to chose from. Quick and easy to print and offers the recipient a wide variety of choices.,2013,2013-01-19,Gift Card
US,52780806,R2T6SUBZOOHY0L,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,Y,Perfect gift for the Kindle owner,Was simple to order and present to the receiver. With and account set up at Amazon its a very convenient way to shop.,2013,2013-01-19,Gift Card
US,34394469,R3S7JHF19W12N3,B004RD965G,669587228,Amazon Gift Card - Facebook - Graduation (Congratulations),5,0,0,N,Y,Gift Card Process,"Everyone can use an Amazon gift card, so when I couldn't think of anything to give the new college graduate...Amazon, of course!  He appreciated it very much and can use it for a multitude of items.",2013,2013-01-19,Gift Card
US,46503997,R3W2EV1XZ5OPHT,B004LLIKYC,654666675,Amazon eGift Card - Musical Snowmen,5,0,0,N,Y,Exactly what she wanted!,"This was a Christmas gift for our granddaughter, and it suited her needs perfectly. She was delighted to receive it.",2013,2013-01-19,Gift Card
US,46822787,RSX7W4ZACTBM,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Gift Card,"It´s always a good gitf some dollars, even more in a country where you have control change. Great idea to buy it",2013,2013-01-19,Gift Card
US,51976799,R3GKGDFBLGA9O7,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Perfect gift,"Perfect gift, perfect size always appreciated.  It is something I get for my assistant every year since he received his Kindle.",2013,2013-01-19,Gift Card
US,8206190,RRDMSBNWK8AQU,B004LLILGO,681547152,Amazon eGift Card - Merry Christmas (Birds),5,0,0,N,N,GReat gift!!!!,Mom lofed the gift card. She is always on Amazon!! It was easy to order on line and pick a date to have it delivered!!!,2013,2013-01-19,Gift Card
US,17964889,R1TFJN41FCO4HL,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Time saver!,"As a Christmas stocking stuffer all had to do was log in to Amazon, make a Selection, pay for purchase, and print.",2013,2013-01-19,Gift Card
US,21339108,R34E8PDSDNRCOL,B00ACA3UB4,614840635,Amazon eGift Card - Amazon Kindle (Holiday),5,0,0,N,Y,Gift card,"It was easy to organise the gift card, and it arrived at the recipient's smoothly and in a timely manner.",2013,2013-01-19,Gift Card
US,35896635,R1HM4DQRYUKFAJ,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Gift Card,"This was on mom's Christmas list, easy to make, easy to print, easier for her to spend, just what she wanted.",2013,2013-01-19,Gift Card
US,24835815,R3JCIMYA29KQU3,B004KNWWW2,215451083,Amazon Gift Card - Print - Happy Holidays (Kissing Birds),5,0,0,N,Y,perfect gift,I love being able to print out my own gift cards and there are so many to choose from.  I like that my gift recipitants can go on-line and buy what they really want.,2013,2013-01-19,Gift Card
US,51135237,R3Q2TB1EK02S9B,B0145WHPXS,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Five Stars,We love the convenience of printing gift cards at home.,2013,2013-01-19,Gift Card
US,9113785,RZIEPZGN5TYE0,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,N,Very helpful,My friend just loved her gift card because she could buy what she really wanted. Best gift ever ! !,2013,2013-01-19,Gift Card
US,52490571,R15OGCHGO6B4UB,B0062ONJ6U,462514089,Amazon eGift Card - Merry Christmas (Nativity Scene),5,0,0,N,Y,Gift for my Dad who just bought a Kindle Fire,My Dad is 85 years old and is learning to use his Kindle Fire.<br />He is on kidney dialysis and only has one hand free<br />when hooked to machine. With the Fire he only needs one hand<br />to turn the pages. he has been using card to download books<br />and watch moview. This helps him pass the time while<br />going through his procedure.,2013,2013-01-19,Gift Card
US,25754218,R12R6KSP9313JZ,B0091JKVD2,340283309,Amazon.com Gift Card for Any Amount in a Snowflake Tin (Happy Holidays Card Design),5,0,0,N,Y,Easy and appreciated gift,"I gave this gift card to my sister for Christmas. She was very happy to receive something she knew she would be able to use, without my guessing what she wanted. She knows Amazon has a great selection and they are easy to shop with online.",2013,2013-01-19,Gift Card
US,24867887,R2KOE4NWDNDMZM,BT00DDC7CE,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Gifts Cards are the best,The absolute best item for last minute gifts especially for those you don't know what to get. Gift Cards allow the recipient to purchase something they like and will enjoy.,2013,2013-01-19,Gift Card
US,12575349,R21VJFUZBUJS1E,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,N,Great gift,Nice to have a way to purchase a last minute gift with little effort. The nativity scene was a nice option too.,2013,2013-01-19,Gift Card
US,49507051,R192MTJJMUYQVO,BT00CTP8P2,957074141,Amazon.com $25 Gift Card in a Greeting Card (Amazon Kindle Design),5,0,0,N,Y,Can't Go Wrong with Gift Cards!,Despite saying &#34;Kindle Gift Card&#34; these are good for just about anything at Amazon.com.  I usually buy a bunch of these around Christmas as emergency gifts and then save them for Birthday presents as the year progresses.<br /><br />The QR codes on the back are an especially great feature as they streamline redemption.,2013,2013-01-19,Gift Card
US,19261115,R3MOYJCILHXAYK,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),5,0,0,N,Y,great gift for teens,had no idea what to get for this teen.  Her mother suggested and how easy is it?  Evidently she loves it as i got a thank you note!,2013,2013-01-19,Gift Card
US,37250764,RKDB8FK2HZL79,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,4,0,0,N,Y,"Good, not perfect","It was very easy to upload my photo for the gift card, but it would have made it great if I could have adjusted the size.  There was no way to know how it would look before it was time to say use it or don't use it.  I would use this feature again.",2013,2013-01-19,Gift Card
US,10065121,R36FTIR5EES5T1,B009I1Z246,112186381,Amazon Video Gift Card - E-mail - Comin' to Town,5,0,0,N,Y,video gift card,Comin' to Town video gift card is cute and funny.  Received good responses on the card. It was quick and easy!,2013,2013-01-19,Gift Card
US,38491594,RA64CNZH7VTO5,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,giftcard,"purchased this then emailed to my brother great gift, simple and easy to use. will buy again for those that are so hard to gift",2013,2013-01-19,Gift Card
US,27700707,R2IIAGU9RYWIIU,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),5,0,0,N,Y,Teacher gift,Such an easy way to gift a holiday gift to our kids' teachers! We've gotten Amazon gift cards in the past and it's just such a fun way to give a person whatever it is they may want!,2013,2013-01-19,Gift Card
US,42626261,R229X8BCX7E0IZ,B0062ON91K,271216733,Amazon eGift Card - Chanukah Dradle,5,0,0,N,Y,When you don't know what to give.,My grandchildren are of the age when I'm not sure what to give them.  An amazon gift card shows a bit more thought than cash and they always find something they want.,2013,2013-01-19,Gift Card
US,18657760,RFD498PI2XV1J,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,A great gift made easy,"It was an easy way to give a gift for two individuals that have everything.  I could do it from the luxury of our home,",2013,2013-01-19,Gift Card
US,33990577,RHNLHCE159LM6,B005EISOOC,394132955,Amazon eGift Card - Amazon Digital,5,0,0,N,Y,Excelent,"everything was excellent, the shipping was done fast and easy to email, I hope to continue performing like this and being able to maintain a good service",2013,2013-01-19,Gift Card
US,43594684,R1CL4R4MKTI581,B004LLILGO,681547152,Amazon eGift Card - Merry Christmas (Birds),5,0,0,N,Y,Gift Card purchases for those you love miles away,Sometimes it is difficult to purchase gifts for those family members that live miles away.  The Amazon gift card email is easy and allows the loved ones to select something from a large selection of retailers.,2013,2013-01-19,Gift Card
US,27879963,R1D5MWP4BXGNN1,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,N,Perfect gift!,The perfect gift for someone you know a little or a lot. Fits any occasion as well any time. Who can't love that!,2013,2013-01-19,Gift Card
